paper_id,model,prompt_template,time_taken,Study Type,Application,Platform,Sensor,Comment,error
R308,o4-mini,directive,10.658117055892944,NA,NA,['Vehicle'],"['RGB', 'Sonar']",Remotely operated vehicles and benthic landers (unmanned underwater vehicles) were used with cameras (RGB imagery) and echosounders (sonar) to collect data and images of macro- and megafaunal assemblages and their distribution in pelagic and benthic habitats.,
R309,o4-mini,directive,10.560045957565308,NA,NA,['Vehicle'],"['RGB', 'Sampler']",Remotely Operated Vehicles and towed video sledges (underwater vehicles) were used to collect baseline imagery of deep‐sea megafauna (RGB camera) and to perform sampling surveys (sampler) for morphological and molecular identification of specimens.,
R310,o4-mini,directive,10.209670305252075,NA,NA,Vehicle,"['Sonar', 'RGB']",An ROV (underwater vehicle) equipped with a multibeam echosounder (sonar) and video camera (RGB) was used to acquire backscatter and imagery data for segmenting and classifying benthic communities to produce accurate habitat maps.,
R312,o4-mini,directive,6.771812200546265,NA,NA,Other,RGB,"In situ video system (JellyCam) used to observe and quantify distributions and abundance patterns of large jellyfish at high spatial resolution (2 m3) around small-scale physical discontinuities (e.g., fronts, pycnoclines).",
R313,o4-mini,directive,12.83033299446106,NA,NA,Vehicle,"['RGB', 'Sampler']","An autonomous underwater vehicle was used to collect RGB photographs of the sponge grounds, and a remotely operated vehicle was used to physically collect sponge samples to assess species composition and density.",
R314,o4-mini,directive,7.61785888671875,NA,NA,Vehicle,RGB,"A remotely operated vehicle (ROV) was used to conduct near-bottom benthic transects around an offshore petroleum platform, collecting HD video and digital still images (RGB) to survey fouling communities and estimate fish abundances under different illumination regimes.",
R322,o4-mini,directive,13.166698932647705,NA,NA,Drifter,"['Physical/chemical sensor', 'Sampler']","A drifter equipped with bio-optical sensors (measuring fluorescence, downwelling irradiance, upwelling radiance and beam attenuation) and an automated water sampler was deployed to study the biological, chemical and physical dynamics of meandering filaments in the California Current.",
R327,o4-mini,directive,5.7137768268585205,NA,NA,Vehicle,RGB,ROV-mounted video (RGB) was used to conduct seafloor transects to survey and quantify benthic megafauna community composition and abundance at Mid-Atlantic Ridge sites.,
R328,o4-mini,directive,7.603024005889893,NA,NA,Vehicle,RGB,ROV-mounted video camera (RGB) was used to collect over 100 h of video transects to ground-truth sonar-based maps and to identify and georeference megabenthic invertebrate species in submarine canyons.,
R329,o4-mini,directive,9.784854888916016,NA,NA,Vehicle,RGB,Stereo-video camera systems mounted on remotely operated vehicles (ROVs) were used to record benthic communities during transect surveys at depths from 10 m to 350 m to assess reef biodiversity and community composition.,
R331,o4-mini,directive,5.09459924697876,NA,NA,Vehicle,RGB,ROPOS remotely operated vehicle used to carry out visual surveys (camera-based RGB imagery) of fish assemblages and habitat associations on deep offshore rocky banks.,
R332,o4-mini,directive,4.850996255874634,NA,NA,Vehicle,RGB,A remotely operated vehicle (underwater unmanned vehicle) equipped with video (RGB) was used to conduct 78 video‐transect surveys to characterize fish assemblages across rock and sand habitats at mesophotic depths and calculate taxonomic and functional diversity indices.,
R333,o4-mini,directive,8.233208179473877,NA,NA,Vehicle,NA,"The study employed a remotely operated vehicle to survey and deep-water lithodid crab populations in Palmer Deep, quantifying their distribution, density, and ecological impacts.",
R334,o4-mini,directive,6.243046283721924,NA,NA,Vehicle,RGB,The ROV-mounted RGB camera was used to observe and document deep-sea reproductive aggregation behavior and egg-brooding of fish and octopus at a hot spot on the Gorda Escarpment.,
R335,o4-mini,directive,8.013001918792725,NA,NA,Vehicle,NA,An ROV (remotely operated vehicle) was used to survey and characterize deep-sea megabenthic assemblages on the summits of two Mediterranean seamounts.,
R336,o4-mini,directive,6.973611116409302,NA,NA,Vehicle,NA,A remotely operated underwater vehicle (ROV) was used to survey the Oomuro-hole hydrothermal field and map risk factors for planning and evaluating cable routes for a seafloor cabled observatory monitoring hydrothermal vents.,
R338,o4-mini,directive,6.6047210693359375,NA,NA,Vehicle,NA,The remotely operated vehicle (ROV) was used to conduct an extensive deep-sea survey to characterize megabenthic assemblages on seamount summits and assess biodiversity patterns and anthropogenic impacts.,
R339,o4-mini,directive,9.13229489326477,NA,NA,Vehicle,"['RGB', 'Physical/chemical sensor']","An underwater unmanned vehicle (ROV) was used to survey benthic habitat via video/imaging (RGB) and to collect bottom environmental measurements (temperature, salinity, pH, O₂) with physical/chemical sensors to define and map essential embryo habitat for market squid.",
R340,o4-mini,directive,5.910248756408691,NA,NA,Vehicle,RGB,"Use of a remotely operated vehicle (ROV) equipped with imaging (photography) to survey, photograph, and document deep-sea coral and sponge communities for ecological overview and taxonomic description.",
R341,o4-mini,directive,4.487372875213623,NA,NA,Vehicle,RGB,Use of a remotely operated underwater vehicle equipped with an RGB camera to survey and map the distribution and abundance of soft coral species over a broad geographic and depth range.,
R342,o4-mini,directive,4.767612934112549,NA,NA,Vehicle,RGB,"An ROV-mounted camera was used to collect video footage for large-scale investigation of the distribution, diversity, and ecological preferences of living brachiopods in mesophotic and bathyal zones.",
R343,o4-mini,directive,8.299156904220581,NA,NA,Vehicle,NA,A Remotely Operated Vehicle (unmanned underwater vehicle) was used to collect sponge samples from mesophotic depths (95–120 m) to study and compare reproductive strategies of two Mediterranean demosponge species.,
R344,o4-mini,directive,5.8978869915008545,NA,NA,Vehicle,RGB,"A remotely-operated underwater vehicle was used with optical imaging (RGB camera) to conduct in-situ surveys of deep-sea habitats and quantify fish species composition, abundance, and assemblage patterns across different physical and biological microhabitats.",
R345,o4-mini,directive,5.854418992996216,NA,NA,Vehicle,RGB,A remotely operated underwater vehicle was used to conduct video transects to map the spatial and bathymetrical distribution of Halocynthia papillosa for assessing benthic–pelagic coupling and carbon/nitrogen sink capacity.,
R346,o4-mini,directive,5.747800827026367,NA,NA,Vehicle,RGB,Video imagery acquired by the unmanned ROV Victor 6000 was used to analyze faunal assemblages and substratum dynamics on the hydrothermal vent edifice over a 14-year period.,
R347,o4-mini,directive,4.394010782241821,NA,NA,Vehicle,RGB,Used a remotely operated vehicle to collect continuous video and still photographs of trawled and untrawled seafloor plots before and after trawling to assess habitat structure and biological communities.,
R348,o4-mini,directive,4.9170238971710205,NA,NA,Vehicle,RGB,ROV-mounted video used to observe and document the descent of tailings slurry down the seafloor slope,
R349,o4-mini,directive,4.531153917312622,NA,NA,Vehicle,RGB,"Oblique, quantitative video transects of bathypelagic fauna at depths of 1000–3500 m to assess community composition and biodiversity using an ROV-mounted camera.",
R351,o4-mini,directive,8.884711027145386,NA,NA,Vehicle,"['Sampler', 'Physical/chemical sensor']","An autonomous underwater vehicle (AUV) was used to sample thin phytoplankton layers: onboard gulpers (sampler) capture water at chlorophyll fluorescence peaks, with adaptive triggering based on real-time fluorescence and optical backscattering measurements (physical/chemical sensors).",
R357,o4-mini,directive,6.289570093154907,NA,NA,Vehicle,RGB,"A Remotely Operated Vehicle (underwater unmanned vehicle) was used to collect video (RGB imagery) of epibenthic communities on scour protection around offshore wind turbines to quantitatively assess differences in species composition, abundance, and community structure.",
R358,o4-mini,directive,5.46435284614563,NA,NA,Vehicle,RGB,A Remotely Operated Vehicle was used to carry out video transects (RGB imagery) to identify and map marine animal forests (MAFs) along submarine canyons and assess how environmental factors drive their spatial distribution.,
R359,o4-mini,directive,8.300263166427612,NA,NA,Vehicle,Other,The remotely operated vehicle was used to take spectral solar radiation measurements under Antarctic pack ice to characterize the spatial distribution of the under-ice light regime and identify key variables controlling light variability.,
R361,o4-mini,directive,6.31538987159729,NA,NA,Vehicle,Sampler,A plankton net mounted on a remotely operated vehicle was used to collect cryogenic gypsum under pack ice in the Nansen Basin to study its role as a ballasting mineral,
R362,o4-mini,directive,3.467787027359009,NA,NA,Vehicle,RGB,A remotely operated underwater vehicle was used to conduct video transects and high-resolution photogrammetric reconstruction to assess patterns of cold-water coral assemblages and wall complexity on deep-sea vertical habitats.,
R363,o4-mini,directive,11.632636070251465,NA,NA,Vehicle,RGB,"A remotely operated underwater vehicle was deployed to investigate habitat types, and a baited remote underwater video system was used to collect images of the fish community using RGB cameras.",
R364,o4-mini,directive,8.868457078933716,NA,NA,Vehicle,NA,"Remotely operated vehicles (underwater vehicles) and submersibles were used to survey submarine lava flows to understand the structure, development, and succession of deep-water coral communities.",
R366,o4-mini,directive,12.352576732635498,NA,NA,Vehicle,NA,Remotely operated vehicle deployments were used to observe parental nest guarding behavior of the spiny ice fish Chaenodraco wilsoni in the northern Weddell Sea.,
R368,o4-mini,directive,5.882858037948608,NA,NA,Vehicle,Sampler,A remotely operated vehicle was used to collect tubular carbonate conduit (TCC) samples from the seabed to study their biogeochemical reactions and biological formation processes.,
R369,o4-mini,directive,3.917909860610962,NA,NA,Vehicle,RGB,Video footage from a remotely operated vehicle was used to survey benthic megafaunal communities on Schulz Bank across a depth gradient to identify distinct biotopes and assess community density and diversity.,
R370,o4-mini,directive,4.616490840911865,NA,NA,Vehicle,RGB,The study used a remotely operated vehicle equipped with imaging (video/photography) to quantitatively assess marine litter and lost fishing gears on deep Mediterranean rhodolith beds.,
R372,o4-mini,directive,5.320868015289307,NA,NA,Vehicle,RGB,ROV-mounted video was used to quantify marine litter abundance and assess its impact on benthic fauna in deep rocky bank habitats.,
R374,o4-mini,directive,4.58772087097168,NA,NA,Vehicle,RGB,Deep‐diving remotely operated vehicles were used to collect specimens and record high-speed video data of Tomopteris swimming for kinematic analysis of metachronal paddling and body undulation.,
R379,o4-mini,directive,5.480051040649414,NA,NA,Vehicle,RGB,"ROV vehicle used to film and photograph Savalia savaglia specimens for presence, distribution, and habitat suitability modeling",
R380,o4-mini,directive,5.0243449211120605,NA,NA,Vehicle,RGB,A remotely operated vehicle equipped with video imaging was used to conduct transects for examining the distribution and abundance of benthic megafauna in gorgonian coral assemblages.,
R381,o4-mini,directive,5.330160140991211,NA,NA,Vehicle,RGB,"A small, inexpensive remotely operated underwater vehicle (ROV) was deployed to conduct roving-swim surveys at 12–94 m depths. An onboard RGB camera was used to capture imagery for documenting fish and algal species presence and characterizing mesophotic community structure across habitats, depths, and temperatures.",
R382,o4-mini,directive,10.884533882141113,NA,NA,Vehicle,NA,Remotely operated vehicle used to access deeper mesophotic gorgonian assemblages on the continental shelf and slopes for genetic diversity and population structure analysis.,
R383,o4-mini,directive,6.148335218429565,NA,NA,Vehicle,RGB,"A remotely operated vehicle equipped with an RGB camera was used to collect video footage for analyzing the composition and distribution of marine litter on the seafloor, focusing on hydrothermal and non-hydrothermal areas of the Aeolian Archipelago.",
R384,o4-mini,directive,9.803516864776611,NA,NA,Vehicle,NA,ROV surveys (remotely operated vehicle) were used to observe and analyze the structure and composition of coralligenous assemblages in the Marine Protected Area.,
R385,o4-mini,directive,7.251896858215332,NA,NA,Vehicle,RGB,"The ROV vehicle equipped with an underwater stereo video system (RGB) was used to survey fish assemblages on offshore platforms, quantifying fish abundance, size, biomass, and economic value.",
R386,o4-mini,directive,7.627995014190674,NA,NA,Vehicle,RGB,A remotely operated underwater vehicle equipped with video (RGB) was used to conduct surveys of reef and bottom habitats to assess the distribution and habitat use by age‐classes of Red Snapper.,
R387,o4-mini,directive,6.898829936981201,NA,NA,Vehicle,RGB,"ROVs equipped with downward-facing RGB cameras were used to collect images of marine organisms and habitats in deep and shallow areas off Tohoku post-earthquake for creating a large image dataset and occurrence records, and to serve as training data for automated organism extraction",
R388,o4-mini,directive,6.527344226837158,NA,NA,Vehicle,RGB,"Use of a Remotely Operated Vehicle equipped with an RGB camera to capture and analyze images for assessing distribution, coverage, and species associations of deep-sea cold-water coral reefs.",
R389,o4-mini,directive,6.890405893325806,NA,NA,Robot,"['RGB', 'Sonar']","A remotely operated vehicle (ROV) equipped with an RGB camera was used to characterize the epibenthic community and substrate, and a towed and moored Acoustic Doppler Current Profiler (ADCP) (sonar) was used to characterize current patterns.",
R392,o4-mini,directive,6.379394054412842,NA,NA,Vehicle,NA,Remotely operated vehicles (ROVs) are proposed to deploy and recover stained coral fragments in deep‐sea experiments for measuring skeletal growth patterns and assessing environmental effects on cold‐water corals.,
R395,o4-mini,directive,7.968689203262329,NA,NA,Vehicle,RGB,"A remotely operated underwater vehicle (ROV) was deployed to conduct video surveys of the Schultz Massif sponge ground; the onboard camera provided RGB imagery to assess sponge density, diversity, and habitat structure.",
R396,o4-mini,directive,6.1476240158081055,NA,NA,Vehicle,NA,"Remotely operated vehicle used to survey reef fish communities across artificial and natural reefs to assess effects of reef type, depth, relief, and complexity on fish diversity, community structure, and species-specific densities.",
R397,o4-mini,directive,7.133527040481567,NA,NA,Vehicle,RGB,A remotely operated vehicle (underwater vehicle) equipped with onboard cameras (RGB imaging) was used to conduct seafloor surveys and generate a time series to assess benthic megafaunal community structure and its response to extreme hypoxic events.,
R398,o4-mini,directive,9.073417901992798,NA,NA,Vehicle,"['RGB', 'Physical/chemical sensor']","An ROV vehicle equipped with video (RGB) and physical/chemical sensors was used to measure oxygenation, temperature, and capture imagery for assessing biological zonation, community diversity, and sediment characteristics across depth transects on the ocean floor.",
R399,o4-mini,directive,11.7518310546875,NA,NA,Other,"['RGB', 'Sonar']","A GoPro camera was fixed under the side-scan sonar (Klein 3000) to capture continuous downward-facing RGB video, paired with acoustic sonograms, for non-destructive ground-truthing and mapping of Mediterranean marine habitats.",
R400,o4-mini,directive,5.591383218765259,NA,NA,Vehicle,RGB,"A remotely operated vehicle (ROV) equipped with an RGB camera was used to conduct fish censuses at depths of 40–80 m to assess species richness, density, abundance, and trophic ecology across varying disturbance levels.",
R401,o4-mini,directive,6.903332233428955,NA,NA,Robot,RGB,In situ observation of hydrothermal vent fauna and microbial diversity at the Deyin-1 vent field using a remotely operated vehicle’s camera,
R402,o4-mini,directive,3.8705930709838867,NA,NA,Vehicle,RGB,ROV-mounted video footage was used to quantify the presence and abundance of marine species and conservation-listed features on offshore oil and gas pipelines.,
R403,o4-mini,directive,3.413005828857422,NA,NA,Vehicle,RGB,Video footage from a remotely operated vehicle was used to survey and characterize benthic invertebrate assemblages and habitats on rocky reefs.,
R404,o4-mini,directive,7.763761758804321,NA,NA,Vehicle,RGB,A remotely operated vehicle (ROV) was used to collect ~100 hours of video and 259 in situ digital images to document habitat and benthic fauna in deep-sea coral ecosystems.,
R405,o4-mini,directive,7.569032907485962,NA,NA,Vehicle,RGB,The ROV (unmanned underwater vehicle) was used to collect dive video imagery (RGB) for georeferenced annotations of organisms and substrate types to characterize benthic habitat.,
R406,o4-mini,directive,10.663367986679077,NA,NA,Vehicle,RGB,"The ROV was used to collect high-resolution video imagery of deep-water corals and sponges to quantify their spatial distribution, size-frequency and recruitment, informing population connectivity analyses and marine protected area design.",
R407,o4-mini,directive,4.680237054824829,NA,NA,Vehicle,RGB,A remotely operated vehicle was deployed to conduct video recordings (RGB imagery) over 13 km of transects between 10 and 210 m depth to assess marine debris abundance and its impacts on benthic fauna in the Tyrrhenian Sea.,
R408,o4-mini,directive,5.745434045791626,NA,NA,Vehicle,NA,"A remotely operated vehicle was used to conduct 21 vertically oriented transects along submarine canyon walls (20–300 m) to assess demersal fish species composition, richness, abundance, and habitat structure (slope, ruggedness).",
R409,o4-mini,directive,6.626485109329224,NA,NA,Vehicle,RGB,An underwater remotely operated vehicle (ROV) was used to perform video surveys of the ice terminus and seafloor to obtain images of physical and biological processes.,
R410,o4-mini,directive,6.666921138763428,NA,NA,Vehicle,RGB,The ROV was used to collect specimens from hydrothermal vent sites and its onboard video camera recorded in situ footage for behavioral and ecological observations of the new fish species.,
R412,o4-mini,directive,13.799463987350464,NA,NA,Vehicle,"['RGB', 'Physical/chemical sensor']",The remotely operated vehicle was used to collect video imagery and CTD environmental data to characterize mesopelagic fauna and their relationships with environmental variables.,
R413,o4-mini,directive,9.33321499824524,NA,NA,Vehicle,Sampler,An underwater remotely operated vehicle was used to collect and size marine particle aggregates (>0.25 mm) across depths to inventory particle types and study their origins and distribution in the Monterey Submarine Canyon.,
R414,o4-mini,directive,9.341197729110718,NA,NA,Vehicle,Sonar,"Underwater vehicles (AUVs with multibeam surveys and the ROV Phoca) were used to discover, map and reconstruct hydrothermal vent sites on the Reykjanes Ridge using multibeam sonar imaging.",
R415,o4-mini,directive,6.317517042160034,NA,NA,Vehicle,"['RGB', 'Sampler']",An ROV vehicle equipped with an RGB video camera was used for underwater surveys to determine coral size class distributions and a manipulator sampler was used to collect coral specimens for reproductive ecology analysis.,
R417,o4-mini,directive,5.439454078674316,NA,NA,Vehicle,RGB,ROV was used to perform transects and observe deep-sea coral species distribution and community assembly; RGB imagery was used to document and identify benthic megafauna.,
R418,o4-mini,directive,11.508611917495728,NA,NA,Vehicle,Physical/chemical sensor,An ROV‐deployed in situ respirometer was used to measure the basal metabolic (respiration) rates of hadal megafauna at depths >6000 m to investigate effects of pressure and food supply on animal metabolism.,
R419,o4-mini,directive,22.650139093399048,NA,NA,Vehicle,"['Lidar', 'Sonar']","A remotely operated underwater vehicle (ROV) was used to deploy a laser line scan (LLS) imaging system (Lidar) and to compare its performance with side-scan and multibeam sonar, for mapping and characterizing seafloor habitats and assessing the distribution and abundance of fish and benthic invertebrates.",
R431,o4-mini,directive,8.636082887649536,NA,NA,Robot,Other,"The robotic rover was used to perform on-board fluorescence imaging of six biological signatures (e.g., chlorophyll, DNA, proteins) to map and assess plant and microbial abundance across Atacama Desert sites.",
R436,o4-mini,directive,9.28705096244812,NA,NA,Vehicle,NA,"Remotely Operated Vehicles (ROVs) are used to experimentally study active hydrocarbon seeps in the northern Gulf of Mexico, investigating oil and gas release from the seafloor, their transport through the water column, and impacts on benthic ecology and seafloor geology.",
R437,o4-mini,directive,4.828067779541016,NA,NA,Vehicle,RGB,"ROV-mounted RGB video was used to conduct transects for assessing mega-epibenthic abundance, composition, and diversity under varying bottom-trawling pressures.",
R438,o4-mini,directive,6.929252862930298,NA,NA,Vehicle,NA,A Remotely Operated Vehicle (an unmanned underwater vehicle) was used to collect benthic epifauna (with a beam trawl) across depth gradients for Biological Trait Analysis to assess Arctic deep-sea ecosystem functioning.,
R439,o4-mini,directive,6.426943063735962,NA,NA,Vehicle,RGB,"An ROV (unmanned underwater vehicle) equipped with an RGB camera was used to collect live seafloor imagery to map the distribution of Leiopathes glaberrima, predict suitable habitat, and assess colony size and age structure for non‐invasive ecological and management studies.",
R440,o4-mini,directive,4.899651050567627,NA,NA,Vehicle,RGB,The study used a remotely operated vehicle (ROV) to visually document jelly-C deposits and associated megafaunal benthic community through onboard imagery.,
R441,o4-mini,directive,13.263635158538818,NA,NA,Vehicle,Sampler,Remotely operated vehicle-mounted vibrocoring was used to collect sediment cores from cold-water coral mounds to study mound formation and paleoenvironmental variation.,
R443,o4-mini,directive,5.474062919616699,NA,NA,Vehicle,RGB,"The ROV (underwater vehicle) was used to observe and record the distribution, depth distribution, orientation, and feeding behaviour of the jellyfish Periphylla periphylla in Norwegian fjords.",
R444,o4-mini,directive,5.5465989112854,NA,NA,Vehicle,RGB,"An ROV-mounted video camera was used to document seafloor habitats and megafauna over quantitative transects for biological characterization, habitat association analysis, and monitoring of benthic communities.",
R445,o4-mini,directive,5.875075101852417,NA,NA,Vehicle,RGB,"ROVs equipped with cameras were used to collect imagery of megafaunal seafloor assemblages at abyssal depths, enabling identification and long-term tracking of morphospecies over a 13-year period.",
R448,o4-mini,directive,5.742717027664185,NA,NA,Vehicle,RGB,An ROV-mounted video camera was used to collect benthic video transects to identify substrate types and biotope categories for mapping deep-water coral and sponge habitats.,
R449,o4-mini,directive,7.352157115936279,NA,NA,Vehicle,"['Sonar', 'RGB', 'Sampler']","Remotely operated vehicle equipped with multibeam and sidescan sonar to map seafloor substrate, plus video/photographic (RGB) cameras and a grab sampler to survey habitat use by juvenile and adult redfish.",
R450,o4-mini,directive,4.428431034088135,NA,NA,Vehicle,RGB,The ROV platform collected video footage (RGB imagery) to examine patterns in abundance and distribution of non-vent epibenthic megafauna on inactive hydrothermal vents.,
R451,o4-mini,directive,8.044206142425537,NA,NA,Vehicle,NA,A remotely operated vehicle was deployed at 40–75 m depth to collect mesophotic coral samples for bulk stable isotope analyses (δ13C and δ15N) of host and symbiont tissues to investigate species-specific trophic ecology.,
R452,o4-mini,directive,10.18937087059021,NA,NA,Vehicle,RGB,A remotely operated underwater vehicle was deployed to record RGB video transects of benthic feeding grounds to assess the distribution of macrobenthic prey and overlap with walrus foraging areas.,
R460,o4-mini,directive,5.439395904541016,NA,NA,Vehicle,RGB,"Remotely operated vehicle used to collect video transects imagery for studying biodiversity, ecological and biogeographical patterns of benthic invertebrates",
R471,o4-mini,directive,12.457504034042358,NA,NA,Vehicle,NA,Autonomous underwater vehicles were deployed to survey subsurface marine environments—guided by satellite-tagged Adelie penguins—and collect near real-time data on water masses and chlorophyll concentration to reveal fine-scale features associated with penguin foraging.,
R476,o4-mini,directive,5.391561985015869,NA,NA,Vehicle,RGB,"ROV-mounted camera video footage was used to characterize sessile invertebrates and fish communities across depths on an offshore production platform, evaluating biodiversity and habitat value for decommissioning decisions.",
R478,o4-mini,directive,4.68674111366272,NA,NA,Vehicle,RGB,"ROV-mounted video camera used to survey deep-water fauna, quantify abundance and assess behavioural reactions, compared with Agassiz trawl sampling.",
R480,o4-mini,directive,4.397822856903076,NA,NA,Robot,RGB,ROV-mounted RGB video camera used to assess fish diversity and abundance along a subsea pipeline at 130 m depth during day and night.,
R481,o4-mini,directive,6.641884803771973,NA,NA,Vehicle,RGB,"The study used a remotely operated vehicle (ROV) as an underwater vehicle equipped with an RGB camera to conduct spatial and bathymetric surveys of sponge distributions and population structures, combined with in situ feeding experiments to quantify benthic-pelagic carbon coupling by two sponge species.",
R482,o4-mini,directive,5.77066707611084,NA,NA,Vehicle,RGB,"ROVs equipped with RGB video cameras were used to conduct video surveys of mesophotic and deep benthic habitats around Rapa Nui to describe the distribution, abundance, and associated fauna of whip black coral assemblages.",
R483,o4-mini,directive,9.270550966262817,NA,NA,Vehicle,NA,The ROV vehicle was used to confirm the presence of previously unknown fluid seeps on the Kimki Ridge seafloor and to document their characteristics and associated chemosynthetic biological communities.,
R484,o4-mini,directive,5.860892295837402,NA,NA,Vehicle,RGB,"Use remotely operated vehicles to image the deep seafloor and observe chemosynthetic megafaunal communities at methane seep sites in Trinidad and Tobago at depths of 998–1,629 m.",
R485,o4-mini,directive,5.6928651332855225,NA,NA,Vehicle,RGB,A remotely operated vehicle was used to conduct high-definition video transects (RGB imagery) to capture in-situ images of deep-sea macroinvertebrate morphospecies for a comprehensive biodiversity inventory in the Galapagos Marine Reserve.,
R486,o4-mini,directive,4.57328200340271,NA,NA,Vehicle,RGB,Video filmmaking by remotely operated vehicles during routine offshore inspections to assess the diversity and abundance of fishery target species on subsea wells and pipelines,
R487,o4-mini,directive,6.19709324836731,NA,NA,Vehicle,NA,A small remotely operated vehicle was used to survey and quantify benthic megafauna to species and characterize abiotic proxies in nearshore benthic environments for marine spatial planning.,
R489,o4-mini,directive,4.734513282775879,NA,NA,Vehicle,RGB,"ROV-mounted video (RGB imagery) was used to assess fish species richness and abundance and to quantify marine growth type, extent, and complexity along a subsea gas pipeline.",
R490,o4-mini,directive,6.288912773132324,NA,NA,Vehicle,RGB,A remotely operated vehicle (ROV VICTOR 6000) was used to deploy and recover experimental cages at 2500 m depth and to collect photo and video imagery for assessing the exclusion of epibenthic megafauna and evaluating changes in sediment parameters over 2- and 4-year periods.,
R501,o4-mini,directive,7.045866966247559,NA,NA,Vehicle,RGB,"A remotely operated vehicle (ROV) was used to capture video imagery (RGB) to study, quantify, and collect deep-reef fish diversity and ecology in mesophotic and rariphotic zones of the Greater Caribbean.",
R505,o4-mini,directive,5.755309104919434,NA,NA,Vehicle,RGB,"ROV-mounted RGB imagery used to describe fish, invertebrate, and benthic communities on offshore oil and gas infrastructure to assess habitat value and inform decommissioning decisions.",
R506,o4-mini,directive,5.824220895767212,NA,NA,Vehicle,RGB,"Used a Remotely Operated Vehicle to collect high-definition video footage of submarine canyon rockwalls to investigate small-scale slope processes (spalling failures, talus deposits, bio-erosion) and assess geomechanical properties.",
R507,o4-mini,directive,5.577487945556641,NA,NA,Vehicle,RGB,"A remotely operated underwater vehicle (ROV) was used with an RGB video camera to survey transects in a soft-sediment deep‐sea environment, recording fish occurrence, invertebrate habitat-forming species, and substratum to analyze small-scale fish–habitat associations.",
R508,o4-mini,directive,6.882428169250488,NA,NA,Vehicle,RGB,Use of a Remotely Operated Vehicle equipped with RGB imaging to map the distribution and demography of two deep-sea octocorals (Eunicella cavolini and Corallium rubrum).,
R509,o4-mini,directive,10.995757102966309,NA,NA,Vehicle,Sampler,The ROV QUEST 4000 vehicle deployed push-coring devices to collect sediment samples for assessing the impacts of experimentally generated sediment disturbance on bathyal nematode communities.,
R512,o4-mini,directive,3.139000177383423,NA,NA,NA,NA,NA,
R519,o4-mini,directive,8.293006896972656,NA,NA,Vehicle,Sampler,"An inspection-class ROV (vehicle) was employed with a compact, low-cost sampling system (sampler) to target and collect novel reef fish species at mesophotic depths (90–187 m).",
R534,o4-mini,directive,12.921362161636353,NA,NA,Vehicle,"['RGB', 'Sonar']","The study used a remotely operated vehicle (ROV) as an underwater unmanned vehicle to acquire still imagery (RGB) transects for characterizing abyssal habitats and megafaunal communities, and employed the ROV’s multibeam echosounder (Sonar) to map microtopography for analyzing habitat and faunal distribution.",
R545,o4-mini,directive,10.50972318649292,NA,NA,Robot,"['Other', 'RGB']","An autonomous rover (Zoe) deployed a daylight fluorescence imager to detect in situ fluorescence signals from biomolecules and fluorescent probes on surface and subsurface samples, alongside acquiring RGB context images to detect life in the Atacama Desert.",
R554,o4-mini,directive,6.378154039382935,NA,NA,Vehicle,RGB,Underwater ROV vehicle used to collect video (RGB) footage to assess fish assemblages and colonising invertebrate habitats on offshore oil and gas wellheads across depth zones.,
R576,o4-mini,directive,6.313764810562134,NA,NA,Drifter,Physical/chemical sensor,CARIOCA drifters equipped with sensors for surface CO2 partial pressure and dissolved inorganic carbon were deployed to investigate pCO2 and DIC patterns and compute air-sea CO2 fluxes in the Subantarctic Zone.,
R589,o4-mini,directive,4.161686897277832,NA,NA,Vehicle,Sonar,"ROV‐borne multibeam sonar was used to obtain detailed bathymetry of each sampling site, revealing channel-levee morphology and seafloor features.",
R642,o4-mini,directive,6.1661670207977295,NA,NA,Vehicle,RGB,The untethered ROV vehicle was used to conduct detailed seafloor exploration and high-resolution video mapping of cold seep sites to characterize geological morphostructures and associated biological communities.,
R645,o4-mini,directive,5.69228196144104,NA,NA,Drifter,NA,"Drifters were used to track and monitor oceanographic conditions, specifically the location and movement of the upwelling shadow front and associated surface currents affecting biological communities.",
R653,o4-mini,directive,4.550585031509399,NA,NA,Drone,RGB,"Platform is used to model insect vision on a flying robotic system; RGB camera captures visual input for optic flow analysis, motion detection, and navigation development.",
R674,o4-mini,directive,7.406876802444458,NA,NA,Vehicle,RGB,An underwater unmanned vehicle (ROV) equipped with video (RGB) was used to observe giant appendicularians in midwater and document their feeding behaviors and mucus structures.,
R680,o4-mini,directive,5.251621246337891,NA,NA,Vehicle,RGB,The stereo‐imaging AUV equipped with RGB cameras was used to map benthic habitats and quantify spatial and temporal patterns in sea urchin (Centrostephanus rodgersii) abundance across depths and during both day and night.,
R685,o4-mini,directive,9.075149059295654,NA,NA,Vehicle,Sampler,An autonomous underwater vehicle (AUV) was used to observe environmental variability at high resolution and acquire targeted water samples for studying larval distributions and associated ecological processes in a coastal upwelling retention zone.,
R719,o4-mini,directive,8.078305006027222,NA,NA,Drifter,Physical/chemical sensor,"Argo floats and surface drifters were deployed to characterize circulation around the Crozet Plateau by measuring hydrographic properties (e.g., temperature, salinity) and tracking water movement, thereby informing current pathways and related biological blooms.",
R725,o4-mini,directive,6.552448034286499,NA,NA,Vehicle,NA,Remotely operated vehicles (ROVs) used to provide new insights into the behaviour and biology of finned octopuses.,
